#variables=      1-x1                  x2                  dx                  dy                  dz                tavg                  dt          U_space[0]          U_space[1]       10-U_space[2]                   T                   n          sum_weight            sum_M[0]            sum_M[1]            sum_M[2]           sum_MM[0]           sum_MM[1]           sum_MM[2]        20-sum_MM[3]           sum_MM[4]           sum_MM[5]          sum_MMM[0]          sum_MMM[1]          sum_MMM[2]          sum_MMM[3]          sum_MMM[4]          sum_MMM[5]          sum_MMM[6]       30-sum_MMM[7]          sum_MMM[8]          sum_MMM[9]          sum_T_f[0]          sum_T_f[1]          sum_T_f[2]          sum_T_f[3]          sum_M_n[0]          sum_M_n[1]          sum_M_n[2]       40-sum_M_n[3]         sum_M1_f[0]         sum_M1_f[1]         sum_M1_f[2]         sum_M1_f[3]         sum_M1_f[4]         sum_M1_f[5]         sum_M2_f[0]         sum_M2_f[1]         sum_M2_f[2]      50-sum_M2_f[3]         sum_M2_f[4]         sum_M2_f[5]         sum_M3_f[0]         sum_M3_f[1]         sum_M3_f[2]         sum_M3_f[3]            sum_N[2]            sum_N[3]         sum_M_np[0]      60-sum_M_np[1]         sum_M_np[2]         sum_M_np[3]         sum_M_np[4]         sum_M_np[5]       sum_MM_f_1[0]       sum_MM_f_1[1]       sum_MM_f_1[2]       sum_MM_f_1[3]       sum_MM_f_1[4]    70-sum_MM_f_1[5]       sum_MM_f_2[0]       sum_MM_f_2[1]       sum_MM_f_2[2]       sum_MM_f_2[3]       sum_MM_f_2[4]       sum_MM_f_2[5]       sum_MM_f_3[0]       sum_MM_f_3[1]       sum_MM_f_3[2]    80-sum_MM_f_3[3]       sum_MM_f_3[4]       sum_MM_f_3[5]              volume            n_smooth                   N                ptot                  Fn         sum_MMMM[0]         sum_MMMM[1]      90-sum_MMMM[2]         sum_MMMM[3]         sum_MMMM[4]         sum_MMMM[5]               model                  xx              PIJ[3]                Q[1]                  F2                divU              100-UU                 UU0                 UUR                UU0R              alpha1              alpha2              alpha3              alpha4              alpha5              alpha6          110-alpha7              alpha8              alpha9               beta1               beta2               beta3            gamma_st              phi[0]              phi[1]              phi[2]                 p_m               p_rep
        5.000000e-01        1.000000e-02        1.000000e+00        2.000000e-02        1.000000e+00        1.816229e-02        3.632458e-05        9.739441e+01       -2.986544e+00        3.060756e+00        2.727421e+02        1.004500e+20        1.013880e+06        9.548408e+07        1.281345e+05       -4.376022e+04        6.656287e+10        8.122639e+08       -5.842757e+07        5.790118e+10        7.773225e+06        5.794927e+10       -1.756242e+11       -1.771131e+10       -1.349040e+10       -1.066543e+11        5.447191e+12       -6.757188e+09        5.401927e+12        1.292534e+10        1.163173e+11        1.702646e+13        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        9.214410e+02        2.278893e+00        0.000000e+00        0.000000e+00        9.112979e+04        2.220876e+02        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        1.750610e+05        1.574000e+03        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00       -7.570820e+02       -1.610495e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        6.193499e+07        1.763160e+07       -2.054357e+05        5.239500e+07       -2.106519e+04        5.219668e+07        1.541737e+05        1.525502e+05       -1.594491e+02        1.105834e+06       -7.663599e+03        1.383351e+05        2.000000e-02        1.000978e+20                2009        3.782555e-01        1.000000e+15        2.053968e+16        3.096860e+14        4.835381e+11        1.706074e+16        8.586016e+12        1.703302e+16                   4        0.000000e+00        5.649040e+04       -4.289751e+05        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00       -1.813768e-16        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        3.782555e-01
        5.000000e-01        3.000000e-02        1.000000e+00        2.000000e-02        1.000000e+00        1.816229e-02        3.632458e-05        9.096713e+01        1.372494e+00       -1.420954e+00        2.784791e+02        9.900000e+19        1.008571e+06        9.198107e+07       -2.400390e+04       -3.151064e+05        6.614292e+10        8.040193e+08       -5.904350e+07        5.791581e+10       -7.853938e+07        5.771597e+10       -1.104241e+11       -1.295502e+10       -1.984627e+10       -5.723149e+10        5.237620e+12       -1.701988e+10        5.241971e+12       -4.879577e+10        1.035224e+11        1.653893e+13        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        2.278893e+00        0.000000e+00        0.000000e+00        0.000000e+00        2.220876e+02        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        1.574000e+03        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00       -1.610495e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        1.541737e+05        1.525502e+05       -1.594491e+02        1.105834e+06       -7.663599e+03        1.383351e+05        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        2.000000e-02        9.854834e+19                1980        3.806369e-01        1.000000e+15        2.043676e+16        3.262659e+14       -2.909035e+13        1.709722e+16       -6.972196e+12        1.697628e+16                   4        0.000000e+00        5.871840e+04        1.293494e+05        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00       -1.750760e-16        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        3.806369e-01
        5.000000e-01        5.000000e-02        1.000000e+00        2.000000e-02        1.000000e+00        1.816229e-02        3.632458e-05        8.357623e+01        2.039009e+00       -6.636903e+00        2.732090e+02        9.660000e+19        1.007894e+06        8.859481e+07        1.064511e+05        3.130603e+05        6.574871e+10        8.427900e+08        1.056685e+08        5.780205e+10        2.604174e+06        5.791263e+10        1.486778e+10       -1.399901e+10        1.619653e+10       -5.752481e+10        5.111764e+12       -1.162159e+10        5.060646e+12        3.751469e+10        1.070100e+11        1.594675e+13        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        2.000000e-02        9.814252e+19                1932        3.643806e-01        1.000000e+15        2.024881e+16        3.225542e+14        2.298991e+13        1.702329e+16        9.423969e+11        1.704326e+16                   4        0.000000e+00        5.918795e+04       -8.687294e+05        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00       -1.741270e-16        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        3.643807e-01
        5.000000e-01        7.000000e-02        1.000000e+00        2.000000e-02        1.000000e+00        1.816229e-02        3.632458e-05        8.706632e+01       -1.687010e+00       -9.719255e+00        2.681734e+02        1.011000e+20        1.009074e+06        8.459235e+07        1.504460e+04        9.193538e+05        6.510458e+10        9.212137e+08        2.804654e+08        5.784835e+10       -3.675589e+06        5.789059e+10        1.647866e+11       -1.559203e+10        2.974943e+10       -8.966151e+10        4.822192e+12       -1.832602e+10        4.819716e+12        1.052091e+11        1.540034e+11        1.517940e+13        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        2.000000e-02        1.009427e+20                2022        3.743260e-01        1.000000e+15        1.994145e+16        3.452583e+14        1.130320e+14        1.698253e+16        8.736991e+11        1.700181e+16                   4        0.000000e+00        5.582148e+04        3.809568e+05        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00       -1.856604e-16        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        3.743260e-01
        5.000000e-01        9.000000e-02        1.000000e+00        2.000000e-02        1.000000e+00        1.816229e-02        3.632458e-05        7.955928e+01       -9.699777e+00        3.383204e+00        2.740308e+02        1.033000e+20        1.008015e+06        8.096070e+07        1.225519e+05       -3.010689e+05        6.447898e+10        8.882691e+08        5.753183e+07        5.783366e+10        7.817999e+07        5.785859e+10       -4.676400e+10       -1.978832e+10       -4.216320e+10       -8.873716e+10        4.652937e+12       -3.324335e+09        4.575693e+12       -1.498368e+10        1.416745e+11        1.446193e+13        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        2.000000e-02        1.025450e+20                2066        3.908255e-01        1.000000e+15        1.966219e+16        3.445235e+14        2.499473e+13        1.696555e+16        2.205025e+13        1.701645e+16                   4        0.000000e+00        5.659683e+04        4.528731e+04        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00       -1.856457e-16        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        3.908255e-01
        5.000000e-01        1.100000e-01        1.000000e+00        2.000000e-02        1.000000e+00        1.816229e-02        3.632458e-05        7.627153e+01        4.793096e+00        1.703730e+00        2.746167e+02        1.025000e+20        1.006790e+06        7.516624e+07        1.261827e+05       -6.042782e+05        6.339630e+10        8.710353e+08        1.490096e+07        5.791107e+10       -3.219617e+07        5.765467e+10       -1.783085e+11       -1.105261e+10       -6.546141e+10       -3.702182e+10        4.232484e+12       -6.256326e+10        4.282412e+12       -6.101180e+10        1.500496e+11        1.341455e+13        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        2.000000e-02        1.032787e+20                2050        3.886279e-01        1.000000e+15        1.919463e+16        3.579517e+14        3.132129e+13        1.698159e+16       -4.326420e+13        1.683188e+16                   4        0.000000e+00        5.562487e+04        1.196841e+06        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00       -1.838150e-16        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        3.886279e-01
        5.000000e-01        1.300000e-01        1.000000e+00        2.000000e-02        1.000000e+00        1.816229e-02        3.632458e-05        6.706174e+01        6.183346e+00       -3.935177e+00        2.741208e+02        1.037500e+20        1.003748e+06        7.025308e+07       -3.364768e+03        3.376038e+05        6.257426e+10        7.844187e+08        1.862564e+07        5.783339e+10        2.536015e+07        5.763909e+10       -2.747276e+10       -9.592037e+09       -3.348878e+10       -1.914464e+10        4.001507e+12        2.088003e+09        4.003599e+12       -3.322984e+10        1.040880e+11        1.234241e+13        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        2.000000e-02        1.025806e+20                2075        3.926568e-01        1.000000e+15        1.880809e+16        3.266692e+14       -1.997946e+13        1.689016e+16        2.255247e+13        1.679732e+16                   4        0.000000e+00        5.758780e+04       -1.559716e+06        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00       -1.863932e-16        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        3.926568e-01
        5.000000e-01        1.500000e-01        1.000000e+00        2.000000e-02        1.000000e+00        1.816229e-02        3.632458e-05        6.778088e+01       -4.011561e-01       -4.861098e+00        2.831469e+02        9.995000e+19        1.004219e+06        6.688696e+07       -1.199414e+04       -7.890514e+04        6.234563e+10        7.622365e+08        4.943321e+07        5.791916e+10        4.839524e+07        5.773599e+10       -8.000819e+10       -2.249158e+10       -5.614868e+10       -7.489477e+10        3.824288e+12        1.396314e+10        3.850374e+12       -3.483928e+10        6.684322e+10        1.174877e+13        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        2.000000e-02        1.006601e+20                1999        3.907308e-01        1.000000e+15        1.873240e+16        3.168546e+14       -1.538584e+12        1.693977e+16        4.981238e+12        1.684174e+16                   4        0.000000e+00        5.808419e+04       -5.659779e+05        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00       -1.738421e-16        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        3.907308e-01
        5.000000e-01        1.700000e-01        1.000000e+00        2.000000e-02        1.000000e+00        1.816229e-02        3.632458e-05        6.801680e+01        5.464997e+00        3.942869e+00        2.840386e+02        1.012500e+20        9.991870e+05        6.275470e+07        7.804029e+04       -8.287715e+05        6.188323e+10        8.661549e+08       -2.893966e+07        5.784753e+10        1.738212e+07        5.764294e+10       -1.487394e+11       -3.892961e+10       -7.686635e+10       -6.238231e+10        3.672790e+12       -7.523175e+08        3.682615e+12       -5.866720e+10        9.914830e+10        1.108911e+13        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        2.000000e-02        1.008475e+20                2025        3.970595e-01        1.000000e+15        1.861399e+16        3.580534e+14       -3.684014e+13        1.692737e+16        1.723749e+13        1.689044e+16                   4        0.000000e+00        5.781408e+04       -8.526355e+05        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00       -1.755503e-16        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        3.970595e-01
        5.000000e-01        1.900000e-01        1.000000e+00        2.000000e-02        1.000000e+00        1.816229e-02        3.632458e-05        5.621512e+01       -1.111561e+00        5.211422e-01        2.799519e+02        1.032000e+20        9.953870e+05        5.984362e+07       -8.168895e+04       -9.172482e+05        6.124822e+10        7.834105e+08       -6.573938e+07        5.787904e+10        1.010680e+07        5.770101e+10       -2.007557e+11       -6.562642e+10       -7.037738e+10       -8.346112e+10        3.437633e+12        2.551018e+10        3.461234e+12       -1.857482e+10        4.952332e+10        1.059326e+13        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        2.000000e-02        1.023056e+20                2064        3.988837e-01        1.000000e+15        1.840904e+16        3.159301e+14       -3.995208e+13        1.700078e+16        3.124992e+13        1.692831e+16                   4        0.000000e+00        5.910916e+04        1.490818e+06        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00       -1.815433e-16       -0.000000e+00       -0.000000e+00       -0.000000e+00        0.000000e+00        3.988837e-01
